COESSING 2020 Nearshore Wave Lab,,,
Data from Lacy et al. 2017 (see doc for full citation) ,,,
04-06-2016 06-30,ST2,depth,1.427698333
04-06-2016 07-00,ST2,depth,1.436593979
04-06-2016 07-30,ST2,depth,1.403633138
04-06-2016 08-00,ST2,depth,1.309106149
04-06-2016 08-30,ST2,depth,1.138825718
04-06-2016 09-00,ST2,depth,0.916840725
04-06-2016 09-30,ST2,depth,0.67365058
04-06-2016 10-00,ST2,depth,0.415978074
04-06-2016 10-30,ST2,depth,0.179752875
04-06-2016 11-00,ST2,depth,0.170263615
04-06-2016 11-30,ST2,depth,0.171878247
04-06-2016 12-00,ST2,depth,0.176511472
04-06-2016 12-30,ST2,depth,0.177415525
04-06-2016 13-00,ST2,depth,0.177251364
04-06-2016 13-30,ST2,depth,0.178062791
04-06-2016 14-00,ST2,depth,0.176611136
04-06-2016 14-30,ST2,depth,0.175473061
04-06-2016 15-00,ST2,depth,0.175624202
04-06-2016 15-30,ST2,depth,0.174844618
04-06-2016 16-00,ST2,depth,0.177660007
04-06-2016 16-30,ST2,depth,0.175170401
04-06-2016 17-00,ST2,depth,0.172361434
04-06-2016 17-30,ST2,depth,0.226045207
04-06-2016 18-00,ST2,depth,0.419914618
04-06-2016 18-30,ST2,depth,0.57273029
04-06-2016 19-00,ST2,depth,0.707970947
04-06-2016 19-30,ST2,depth,0.81041719
04-06-2016 20-00,ST2,depth,0.877269955
04-06-2016 20-30,ST2,depth,0.907463112
04-06-2016 21-00,ST2,depth,0.897018939
04-06-2016 21-30,ST2,depth,0.855372676
04-06-2016 22-00,ST2,depth,0.754010797
04-06-2016 22-30,ST2,depth,0.62098216
04-06-2016 23-00,ST2,depth,0.45802475
04-06-2016 23-30,ST2,depth,0.30417849
05-06-2016 00-00,ST2,depth,0.172917035
05-06-2016 00-30,ST2,depth,0.169805135
05-06-2016 01-00,ST2,depth,0.170756277
05-06-2016 01-30,ST2,depth,0.171749307
05-06-2016 02-00,ST2,depth,0.172246681
05-06-2016 02-30,ST2,depth,0.173127534
05-06-2016 03-00,ST2,depth,0.193007726
05-06-2016 03-30,ST2,depth,0.367243359
05-06-2016 04-00,ST2,depth,0.563157879
05-06-2016 04-30,ST2,depth,0.755450719
05-06-2016 05-00,ST2,depth,0.942216041
